X.U.FEFF.end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_001,password_incorrect_002,foodcare_info,nficare_info,password_incorrect_003,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,exchange_rate_south_All,exchange_rate_result_south_All,note_exchange_rate_south_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,X_uuid,X_submission_time,X_validation_status,X_index
2020-01-27T15:23:17.484Z,1/27/2020,3.52199E+14,1/27/2020,???? ?????,NRC,,YE25,YE2512,??? ??????,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,3,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,640,,yes,no,,,,,,,,,,,,,,,,no,no,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82609880,0ee7a6dc-5f57-4701-988f-1190bf10c68a,2020-01-30T07:47:15,,207
2020-01-29T10:21:23.908Z,1/29/2020,3.52199E+14,1/29/2020,???? ?????,NRC,,YE25,YE2514,??? ??????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,4,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,642,,no,,,,,,,,,,,,,,,,,,,,,,,?? ????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82609923,e9d6c1cd-a949-4bc3-851f-b3b1893028f8,2020-01-30T07:47:33,,208
2020-01-29T10:35:42.760Z,1/29/2020,3.52199E+14,1/29/2020,???? ?????,NRC,,YE25,YE2514,??? ??????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,370,370,,,YE24,4,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,642,,no,,,,,,,,,,,,,,,,,,,,,,,?? ????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82609951,c6f68958-d1a5-4851-a838-3d4b264df987,2020-01-30T07:47:48,,209
2020-01-29T14:19:36.711Z,1/29/2020,3.52199E+14,1/29/2020,???? ?????,NRC,,YE24,YE2402,???????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,3,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,642,,no,,,,,,,,,,,,,,,,,,,,,,,?? ????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82609981,91bb8be4-f9ef-4045-9541-8d9af8d9bd04,2020-01-30T07:48:08,,210
2020-01-29T14:35:33.218Z,1/29/2020,3.52199E+14,1/27/2020,???? ?????,NRC,,YE25,YE2512,??? ??????,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,4,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,650,,no,,,,,,,,,,,,,,,,,,,,,,,4,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82609989,d1f9718b-a5a3-4a19-ac0c-63ba1cd13034,2020-01-30T07:48:12,,211
2020-01-29T10:30:54.425+03,1/29/2020,3.52199E+14,1/29/2020,Farid,NRC,,YE25,YE2515,??? ??????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,648,,no,,,,,,,,,,,,,,,,,,,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82610013,531ffdd5-712d-4bca-a717-a56fb57b15aa,2020-01-30T07:48:29,,212
2020-01-30T09:33:55.703+03,1/30/2020,3.52199E+14,1/29/2020,Farid,NRC,,YE24,YE2402,??? ???????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,645,,no,,,,,,,,,,,,,,,,,,,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82610062,57889a7e-2632-4d80-97b3-63d654943dee,2020-01-30T07:48:56,,213
2020-01-28T09:05:46.941+03,1/28/2020,3.52199E+14,1/27/2020,Farid,NRC,,YE24,YE2407,??? ?????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,650,,no,,,,,,,,,,,,,,,,,,,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82610130,18860a1c-1ea1-40bd-a2e7-7fc00d901ed1,2020-01-30T07:49:29,,214
2020-01-28T09:53:37.131+03,1/28/2020,3.52199E+14,1/27/2020,Farid ,NRC,,YE24,YE2407,??? ?????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,650,,no,,,,,,,,,,,,,,,,,,,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82610167,b81292dd-2f81-4f6c-b5b0-744275ceffbc,2020-01-30T07:49:47,,215
2020-01-29T11:31:44.933+03,1/29/2020,3.52199E+14,1/29/2020,Farid,NRC,,YE25,YE2515,??? ??????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,4,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,650,,no,,,,,,,,,,,,,,,,,,,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82610202,0e64c35a-7913-40a4-9c6c-7c221c4950f1,2020-01-30T07:50:09,,216
2020-02-05T21:15:24.827+03:00,2/5/2020,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,1/20/2020,Ibraheem,NRC,,YE17,YE1715,AlMahabisha,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,450,450,,,YE18,8,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,150,150,,,none,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,600,600,,,YE17,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,2500,2500,16,,,30,Do_not_know,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,588,,no,,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,none,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,83463814,f20eb58a-0097-4a71-8709-2de7ce1218ab,2020-02-06T09:37:52,,232
2020-02-11T12:24:09.262+03,2/11/2020,3.52199E+14,1/27/2020,Farid,NRC,,YE24,YE2407,??? ?????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE24,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,650,,no,,,,,,,,,,,,,,,,,,,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,84129089,5d514194-ee22-452e-b4f7-903c93424712,2020-02-12T06:55:59,,233
2020-02-11T13:00:59.836+03,2/11/2020,3.52199E+14,1/27/2020,Farid ,NRC,,YE24,YE2407,??? ?????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE24,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,645,,no,,,,,,,,,,,,,,,,,,,,,,,??????,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,84129149,4a46c935-53e2-4b85-bb99-742b6faeebca,2020-02-12T06:56:55,,234
2020-02-16T15:42:40.427+02:00,2/16/2020,ee.humanitarianresponse.info:7yy7acIDgXYAwbGm,2/10/2020,Hazem,NRC,,YE15,YE1514,??????,Rural,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,425,425,,,YE25,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,no,1,150,1500,,,,yes,yes,,170,170,,,yes,yes,,120,120,,,yes,yes,,400,400,,,YE24,Wholesaler,30,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Water_Spring,no,yes,,2500,2500,5,,,5,no,,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,645,,yes,645,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road water,1,0,1,0,0,,yes,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,84563188,19e5c266-3f92-4631-8435-386650e932e2,2020-02-16T13:43:08,,253
2020-02-18T08:52:31.574+02:00,2/16/2020,ee.humanitarianresponse.info:UFpPc8vrOXUFe7YL,2/10/2020,Jumana,NRC,,YE15,YE1514,??????,Rural,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,425,425,,,YE25,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,645,,no,,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road water,1,0,1,0,0,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,84564109,0cce5de3-51d3-46f2-9415-cb37e98e06d7,2020-02-16T13:54:34,,254
2020-02-18T09:05:43.847+02:00,2/16/2020,ee.humanitarianresponse.info:7yy7acIDgXYAwbGm,2/10/2020,Hazem,NRC,,YE15,YE1514,??????,Rural,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,425,425,,,YE25,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,1000,1000,,,YE15,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,10,Private,Treatment_Station,Do_not_know,yes,,5000,5000,1,,,1,no,,,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,yes,650,,no,,,yes,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,84565897,94ecd2ab-b920-4380-9591-18faa485e23e,2020-02-16T14:18:59,,255
2020-01-27T12:07:13.611+03:00,1/27/2020,ee.humanitarianresponse.info:uHofHZ1RciXPyKAl,1/22/2020,????,OCFD,,YE22,YE2203,?? ??????,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,360,360,,,yes,yes,,430,430,,,YE22,5,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,,yes,yes,,120,120,,,yes,yes,,170,170,,,yes,yes,,550,550,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,200,200,10,,,30,yes,2000,4000,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82230321,212f9ccb-a76a-4a90-9e94-4408429925f6,2020-01-27T09:07:54,,107
2020-01-27T12:25:16.014+03:00,1/27/2020,ee.humanitarianresponse.info:uHofHZ1RciXPyKAl,1/22/2020,????,OCFD,,YE22,YE2203,?? ??????,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,440,440,,,YE22,6,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,200,200,,,yes,yes,,560,560,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,10,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,4000,4000,25,,,30,yes,4000,8000,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,580,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82232667,20bf7c25-4af6-44d6-8a30-4325749f1394,2020-01-27T09:26:29,,108
2020-01-27T12:37:01.678+03:00,1/27/2020,ee.humanitarianresponse.info:uHofHZ1RciXPyKAl,1/22/2020,????,OCFD,,YE22,YE2203,?? ??????,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,450,450,,,YE22,7,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,,yes,yes,,120,120,,,yes,yes,,140,140,,,yes,yes,,570,570,,,YE22,Wholesaler,8,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,6000,6000,15,,,30,yes,5000,10000,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,585,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82233906,426989c3-e847-406d-8113-296821f16554,2020-01-27T09:39:10,,110
2020-01-27T12:58:23.422+03:00,1/27/2020,ee.humanitarianresponse.info:uHofHZ1RciXPyKAl,1/23/2020,????,OCFD,,YE22,YE2204,??? ???,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,1,120,1200,,,,yes,yes,,150,150,,,yes,yes,,170,170,,,yes,yes,,550,550,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,3000,3000,10,,,30,yes,3000,6000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82236626,8a3d9184-f90d-4f01-8d65-c0a5a72b71a0,2020-01-27T09:59:21,,112
2020-01-27T13:06:45.529+03:00,1/27/2020,ee.humanitarianresponse.info:uHofHZ1RciXPyKAl,1/23/2020,????,OCFD,,YE22,YE2204,??? ???,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,430,430,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,130,130,,,yes,yes,,170,170,,,yes,yes,,540,540,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,4000,4000,10,,,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,585,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82238320,0bafbcf2-a567-49e0-b316-3cd142233a15,2020-01-27T10:07:55,,113
2020-01-27T13:16:13.199+03:00,1/27/2020,ee.humanitarianresponse.info:uHofHZ1RciXPyKAl,1/23/2020,????,OCFD,,YE22,YE2204,??? ???,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,450,450,,,YE22,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,2,180,900,,,,yes,yes,,170,170,,,yes,yes,,190,190,,,yes,yes,,560,560,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,5000,5000,5,,,30,yes,5000,10000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,82239592,941489af-0146-4308-a1f7-8022420a5d87,2020-01-27T10:18:01,,114
