start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-07-30T22:49:30.211+03:00,2019-07-30T22:52:36.480+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/21/2019,Khaldoon,SCI,,YE24,YE2404,Banafea Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,90,90,,,yes,yes,,120,120,,,yes,no,200,180,90,,,yes,yes,,580,580,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,583,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466445,157c118d-9ab7-4f87-97b5-f71c7b1c11b8,2019-07-30T19:56:51,,159
2019-07-30T21:40:17.612+03:00,2019-07-30T21:42:34.132+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,370,370,,,YE24,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466385,16526502-2aab-4224-8dce-a8918f262650,2019-07-30T19:56:20,,135
2019-07-30T21:52:50.203+03:00,2019-07-30T21:54:21.767+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/21/2019,Mohammed,SCI,,YE25,YE2515,Saber Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466399,16b0739e-4f7b-43fb-af2f-2aea80d30984,2019-07-30T19:56:27,,140
2019-07-25T11:22:47.848+03:00,2019-07-25T11:30:14.731+03:00,7/25/2019,ee.humanitarianresponse.info:Bro9Af85zOtCx27m,7/24/2019,???????,TYF,,YE11,YE1107,Mafraq Habeish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,5,120,240,,,yes,yes,,160,160,,,yes,yes,,100,100,,,yes,yes,,460,460,,,YE11,Wholesaler,1,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_storage,0,0,1,0,0,0,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62847448,1797d530-743c-4775-8ebd-8eb159793428,2019-07-25T08:59:33,,22
2019-07-22T18:08:53.220+03:00,2019-07-22T18:23:52.679+03:00,7/22/2019,ee.humanitarianresponse.info:D2PWXsQzuNRyEfdB,7/22/2019,Samah,DRC,,YE21,YE2113,Ateq Market,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,375,375,,,YE19,2,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,50,50,,,yes,yes,,150,150,,,yes,no,110,130,118,,,yes,yes,,500,500,,,YE21,Wholesaler,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1200,25,,25,yes,10000,14000,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,Fuel prices,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62479237,18fe2f0e-1072-4f8d-bc3c-c9a4a79ad7a7,2019-07-22T15:24:03,,46
2019-07-23T15:55:25.757+03:00,2019-07-23T15:59:18.770+03:00,7/23/2019,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,7/22/2019,Muaath,SI,,YE15,YE1505,Al Mokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,380,380,,,YE24,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,110,110,,,yes,yes,,400,400,,,YE24,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,No water trucking,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62596909,1b7ebd68-0617-419f-ad38-6225291423f6,2019-07-23T13:40:43,,51
2019-07-31T09:26:05.328+03:00,2019-07-31T09:30:36.668+03:00,7/31/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/21/2019,Eman,SCI,,YE15,YE1522,Alaeen Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,no,110,100,91,,,yes,yes,,450,450,,,YE24,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63516700,1bfd1435-e026-4a90-9062-c760f4428208,2019-07-31T06:30:40,,166
2019-07-25T17:45:30.904+03:00,2019-07-25T17:52:28.693+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/22/2019,???,TYF,,YE15,YE1512,Arrahedah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,450,450,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,250,250,,,yes,no,90,100,111,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2500,2,,7,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,571,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916324,1c5d2733-504f-47fb-b09d-dfe5890f0713,2019-07-25T17:04:57,,101
2019-07-27T20:32:57.444+03:00,2019-07-28T10:55:00.025+03:00,7/27/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,7/28/2019,??? ???? ???? ?????,ROC,,YE32,YE3201,Hadibu,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,235,235,,,YE24,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,130,130,,,yes,yes,,140,140,,,yes,yes,,680,680,,,YE19,Wholesaler,3,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,800,8,,13,yes,4500,6000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,580,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63151267,1d4a7281-1487-4764-9e66-4c2c27530281,2019-07-28T07:55:05,,102
2019-07-30T22:21:56.636+03:00,2019-07-30T22:24:53.109+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/21/2019,Khaldoon,SCI,,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,120,120,,,yes,no,200,180,90,,,yes,yes,,500,500,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466422,1d6609b0-766c-42b8-8d3a-e6caf376a281,2019-07-30T19:56:38,,149
2019-07-30T21:57:06.837+03:00,2019-07-30T22:00:26.409+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/23/2019,Yaseen,SCI,,YE25,YE2508,Almilah Market,Rural,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,365,365,,,YE19,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466405,2260115f-b4bb-4952-9aff-cecfc2a1f789,2019-07-30T19:56:30,,142
2019-07-25T11:43:44.286+03:00,2019-07-25T11:45:52.257+03:00,7/25/2019,ee.humanitarianresponse.info:Bro9Af85zOtCx27m,7/24/2019,???????,TYF,,YE11,YE1107,Mafraq Habeish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62847460,236efdce-15a2-4362-90bb-593237f523e6,2019-07-25T08:59:36,,19
2019-07-30T21:09:03.044+03:00,2019-07-30T21:10:53.338+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/25/2019,Abdullah,SCI,,YE17,YE1726,Alaman Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,430,430,,,YE18,4,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water communication,1,1,1,1,0,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466367,25be0c07-280b-4548-a581-380f8ecb1645,2019-07-30T19:56:11,,130
2019-07-23T10:48:38.474+03:00,2019-07-23T15:18:17.109+03:00,7/23/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,7/22/2019,Abduh,NRC,,YE17,YE1713,Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,490,490,,,YE18,6,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,550,550,,,YE17,Vendor,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,no,3000,8,,8,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,None,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62584122,26037188-5e9b-4626-a8ab-56df21a80dc6,2019-07-23T12:16:37,,49
2019-07-24T23:35:58.937+03:00,2019-07-25T10:30:29.740+03:00,7/24/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/23/2019,???,TYF,,YE15,YE1520,Mafraq Mawiyah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,450,450,,,YE15,1,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,no,90,100,111,,,yes,yes,,550,550,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,2,,6,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,569,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916275,28ecb411-7f18-4496-aee6-32436c700c97,2019-07-25T17:04:32,,77
2019-07-30T22:16:57.883+03:00,2019-07-30T22:19:23.728+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/21/2019,Khaldoon,SCI,,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,120,120,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466414,2cedf6cc-1570-4055-a0a1-5e1a524b5e76,2019-07-30T19:56:34,,146
2019-07-29T09:24:26.726+03:00,2019-07-29T09:55:05.301+03:00,7/29/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,7/24/2019,????? ??????? ???,ROC,,YE15,YE1513,Al Qabilah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,475,475,,,YE15,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,650,650,,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63258476,2d3d98d3-f19e-4e98-a3b3-13f00dd75db7,2019-07-29T11:06:20,,119
2019-07-25T12:20:01.575+03:00,2019-07-25T12:24:11.280+03:00,7/25/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/24/2019,???????,NFDHR,,YE14,YE1413,Radda rural Market 3,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,130,130,,,yes,yes,,150,150,,,yes,yes,,580,580,,,YE18,Vendor,3,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1350,4,,7,yes,5000,8000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63185517,2d8b8af4-a683-4bb6-834f-cfc76831f908,2019-07-28T14:52:13,,113
2019-07-25T10:17:43.697+03:00,2019-07-25T10:36:12.257+03:00,7/25/2019,ee.humanitarianresponse.info:Bro9Af85zOtCx27m,7/24/2019,???????,TYF,,YE11,YE1107,Addaleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,yes,no,5,100,200,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,460,460,,,YE11,Wholesaler,1,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,no,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62838432,2eb53ff4-87d6-496d-9b43-958249e135db,2019-07-25T07:59:13,,41
2019-07-30T22:32:23.481+03:00,2019-07-30T22:33:25.240+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Khaldoon,SCI,,YE24,YE2408,Althakafah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,583,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,the market doesn't sell fuel products,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466431,2f955957-3029-4f91-adb8-945a5316876c,2019-07-30T19:56:42,,152
2019-07-24T13:59:10.872+03:00,2019-07-24T14:04:32.403+03:00,7/24/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/23/2019,????,NFDHR,,YE23,YE2307,Matnah rural Market 2,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,420,420,,,YE18,3,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,560,560,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1300,4,,6,yes,4500,7000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,550,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage move_restriction,1,1,1,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62721435,314d1e72-4c40-42b1-9ba5-1aee3ae66512,2019-07-24T11:04:38,,67
2019-07-25T11:30:15.541+03:00,2019-07-25T11:34:00.218+03:00,7/25/2019,ee.humanitarianresponse.info:Bro9Af85zOtCx27m,7/24/2019,???????,TYF,,YE11,YE1107,Mafraq Habeish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,130,,,yes,no,5,130,260,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,480,480,,,YE11,Wholesaler,2,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62847454,31624e18-0991-4474-ac86-c41484c75188,2019-07-25T08:59:34,,20
